name,mode,use_fill16,r,g,b,w,lower_r,lower_g,lower_b,lower_w,upper_r,upper_g,upper_b,upper_w,r16,g16,b16,w16,bfi_r,bfi_g,bfi_b,bfi_w,repeat_index,solver_mode,ok,returncode,elapsed_s,timed_out,X,Y,Z,x,y
W_floor175_v223_bfi4,blend8,0,0,0,0,223,0,0,0,175,0,0,0,223,0,0,0,57311,0,0,0,4,0,0,True,0,0.0,False,1039.322188909918,1127.892016225669,987.067478534402,0.3294956802021158,0.35757491858284934
W_floor175_v224_bfi4,blend8,0,0,0,0,224,0,0,0,175,0,0,0,224,0,0,0,57568,0,0,0,4,0,0,True,0,0.0,False,1039.8506203237162,1128.4590269243456,987.5180537085408,0.32950170885708174,0.3575794161963545
W_floor175_v225_bfi4,blend8,0,0,0,0,225,0,0,0,175,0,0,0,225,0,0,0,57825,0,0,0,4,0,0,True,0,0.0,False,1041.6634366706098,1130.3358902642858,989.586266799758,0.32947500733014623,0.35752183730349857
W_floor175_v226_bfi4,blend8,0,0,0,0,226,0,0,0,175,0,0,0,226,0,0,0,58082,0,0,0,4,0,0,True,0,0.0,False,1042.1062492284088,1130.8347482418485,989.849288525076,0.32948951874640553,0.35754338605664887
W_floor175_v227_bfi4,blend8,0,0,0,0,227,0,0,0,175,0,0,0,227,0,0,0,58339,0,0,0,4,0,0,True,0,0.0,False,1043.0950392829304,1131.9630844995563,990.7277873435675,0.3294900756292477,0.35756147644769914
W_floor175_v228_bfi4,blend8,0,0,0,0,228,0,0,0,175,0,0,0,228,0,0,0,58596,0,0,0,4,0,0,True,0,0.0,False,1045.4816355068706,1134.5215962903148,993.0113408752447,0.3294915959450912,0.3575532259011274
W_floor175_v229_bfi4,blend8,0,0,0,0,229,0,0,0,175,0,0,0,229,0,0,0,58853,0,0,0,4,0,0,True,0,0.0,False,1046.0343319755784,1135.1340020876182,993.5532414297749,0.3294885258758951,0.3575538752280519
W_floor175_v230_bfi4,blend8,0,0,0,0,230,0,0,0,175,0,0,0,230,0,0,0,59110,0,0,0,4,0,0,True,0,0.0,False,1048.0920580134855,1137.3230959779444,995.6976667230253,0.3294734003738011,0.35752365919625245
W_floor175_v231_bfi4,blend8,0,0,0,0,231,0,0,0,175,0,0,0,231,0,0,0,59367,0,0,0,4,0,0,True,0,0.0,False,1048.5986925158682,1137.8801205535065,996.1757194071156,0.329472986092503,0.35752548978921006
W_floor175_v232_bfi4,blend8,0,0,0,0,232,0,0,0,175,0,0,0,232,0,0,0,59624,0,0,0,4,0,0,True,0,0.0,False,1048.7561136154673,1138.0629019982907,996.2300982582262,0.3294815995910662,0.3575385931176874
W_floor175_v233_bfi4,blend8,0,0,0,0,233,0,0,0,175,0,0,0,233,0,0,0,59881,0,0,0,4,0,0,True,0,0.0,False,1049.3776783572125,1138.8583947032862,996.7751399728443,0.3294737783223707,0.35756809584938937
W_floor175_v234_bfi4,blend8,0,0,0,0,234,0,0,0,175,0,0,0,234,0,0,0,60138,0,0,0,4,0,0,True,0,0.0,False,1051.2322355479598,1140.75529010922,998.6520965127552,0.3294738234439097,0.3575318510378803
W_floor175_v235_bfi4,blend8,0,0,0,0,235,0,0,0,175,0,0,0,235,0,0,0,60395,0,0,0,4,0,0,True,0,0.0,False,1052.4057831706468,1142.0189069607036,999.8267284477329,0.3294686752111687,0.3575231743870413
W_floor175_v236_bfi4,blend8,0,0,0,0,236,0,0,0,175,0,0,0,236,0,0,0,60652,0,0,0,4,0,0,True,0,0.0,False,1052.9437626782392,1142.6359030440717,1000.3339376691641,0.32946565312681314,0.3575302854969285
W_floor175_v237_bfi4,blend8,0,0,0,0,237,0,0,0,175,0,0,0,237,0,0,0,60909,0,0,0,4,0,0,True,0,0.0,False,1055.1281037743524,1144.9434430770507,1002.5748067129107,0.32945507786086686,0.357499179327999
W_floor175_v238_bfi4,blend8,0,0,0,0,238,0,0,0,175,0,0,0,238,0,0,0,61166,0,0,0,4,0,0,True,0,0.0,False,1056.2121463877763,1146.0507015860612,1003.7205452428304,0.3294502861813155,0.35747243856936856
W_floor175_v239_bfi4,blend8,0,0,0,0,239,0,0,0,175,0,0,0,239,0,0,0,61423,0,0,0,4,0,0,True,0,0.0,False,1056.8608409948752,1146.7788226604475,1004.2565774986743,0.3294560551667606,0.3574862577998812
W_floor175_v240_bfi4,blend8,0,0,0,0,240,0,0,0,175,0,0,0,240,0,0,0,61680,0,0,0,4,0,0,True,0,0.0,False,1057.8425376716082,1147.8455741442626,1005.1773084065853,0.3294571398132029,0.35748791179941053
W_floor175_v241_bfi4,blend8,0,0,0,0,241,0,0,0,175,0,0,0,241,0,0,0,61937,0,0,0,4,0,0,True,0,0.0,False,1059.7186443589917,1149.9281302030004,1007.0350954837758,0.32944465358146025,0.35748892077619066
W_floor175_v242_bfi4,blend8,0,0,0,0,242,0,0,0,175,0,0,0,242,0,0,0,62194,0,0,0,4,0,0,True,0,0.0,False,1060.5579858575525,1150.8397143624975,1007.8130723978908,0.3294465820251592,0.3574912597060573
W_floor175_v243_bfi4,blend8,0,0,0,0,243,0,0,0,175,0,0,0,243,0,0,0,62451,0,0,0,4,0,0,True,0,0.0,False,1060.5847426922005,1150.8639029964802,1007.7817781662399,0.329452882537742,0.3574965912562293
W_floor175_v244_bfi4,blend8,0,0,0,0,244,0,0,0,175,0,0,0,244,0,0,0,62708,0,0,0,4,0,0,True,0,0.0,False,1061.9069493694587,1152.2677482514532,1009.1054755953137,0.32944916119714035,0.35748296341912694
W_floor175_v245_bfi4,blend8,0,0,0,0,245,0,0,0,175,0,0,0,245,0,0,0,62965,0,0,0,4,0,0,True,0,0.0,False,1063.8387851846592,1154.3295781003917,1011.0038444241154,0.32944628429691764,0.35746919143692685
W_floor175_v246_bfi4,blend8,0,0,0,0,246,0,0,0,175,0,0,0,246,0,0,0,63222,0,0,0,4,0,0,True,0,0.0,False,1064.4083544532996,1154.9393685260904,1011.5632226624426,0.32944527792976697,0.35746555320071116
W_floor175_v247_bfi4,blend8,0,0,0,0,247,0,0,0,175,0,0,0,247,0,0,0,63479,0,0,0,4,0,0,True,0,0.0,False,1064.3006908712525,1154.9287188437365,1011.444941022737,0.3294360790737757,0.3574884353726361
W_floor175_v248_bfi4,blend8,0,0,0,0,248,0,0,0,175,0,0,0,248,0,0,0,63736,0,0,0,4,0,0,True,0,0.0,False,1065.9341595138162,1156.6253849947934,1013.098057063522,0.3294335466756134,0.3574622309952746
W_floor175_v249_bfi4,blend8,0,0,0,0,249,0,0,0,175,0,0,0,249,0,0,0,63993,0,0,0,4,0,0,True,0,0.0,False,1068.0197630475127,1158.8485613038933,1015.122780970212,0.3294332798428702,0.35744964241317095
W_floor175_v250_bfi4,blend8,0,0,0,0,250,0,0,0,175,0,0,0,250,0,0,0,64250,0,0,0,4,0,0,True,0,0.0,False,1067.9874352273396,1158.8190475689107,1015.0466345592024,0.32943732999802045,0.35745575312006095
W_floor175_v251_bfi4,blend8,0,0,0,0,251,0,0,0,175,0,0,0,251,0,0,0,64507,0,0,0,4,0,0,True,0,0.0,False,1068.6945150236884,1159.605652624172,1015.7354651713297,0.32943365486246284,0.3574577421076077
W_floor175_v252_bfi4,blend8,0,0,0,0,252,0,0,0,175,0,0,0,252,0,0,0,64764,0,0,0,4,0,0,True,0,0.0,False,1069.6251402068638,1160.6216111792528,1016.6461407768659,0.3294303741243253,0.3574560817761012
W_floor175_v253_bfi4,blend8,0,0,0,0,253,0,0,0,175,0,0,0,253,0,0,0,65021,0,0,0,4,0,0,True,0,0.0,False,1070.6509602078697,1161.698183497242,1017.6292873214101,0.32943325099843795,0.35744796716398947
W_floor175_v254_bfi4,blend8,0,0,0,0,254,0,0,0,175,0,0,0,254,0,0,0,65278,0,0,0,4,0,0,True,0,0.0,False,1072.904400508674,1164.1035147271646,1019.9154870713378,0.32942266918179214,0.35742428388169145
W_floor175_v255_bfi4,blend8,0,0,0,0,255,0,0,0,175,0,0,0,255,0,0,0,65535,0,0,0,4,0,0,True,0,0.0,False,1073.819769945014,1165.1036891322758,1020.769149928112,0.3294236293871458,0.3574274721222172
W_floor176_v179_bfi1,blend8,0,0,0,0,179,0,0,0,176,0,0,0,179,0,0,0,46003,0,0,0,1,0,0,True,0,0.0,False,998.0422429176016,1083.265453,946.953957386676,0.329575960461868,0.3577185781875878
W_floor176_v180_bfi1,blend8,0,0,0,0,180,0,0,0,176,0,0,0,180,0,0,0,46260,0,0,0,1,0,0,True,0,0.0,False,998.0441731280362,1083.265453,947.0181636859857,0.32956940014387576,0.3577107658700733
W_floor176_v181_bfi1,blend8,0,0,0,0,181,0,0,0,176,0,0,0,181,0,0,0,46517,0,0,0,1,0,0,True,0,0.0,False,998.1276110187673,1083.265453,947.1337857236564,0.32957528875917286,0.3576872541487066
W_floor176_v183_bfi1,blend8,0,0,0,0,183,0,0,0,176,0,0,0,183,0,0,0,47031,0,0,0,1,0,0,True,0,0.0,False,1007.8383418203956,1093.713385,956.4183259500122,0.32957757088148437,0.3576599398052103
W_floor176_v185_bfi1,blend8,0,0,0,0,185,0,0,0,176,0,0,0,185,0,0,0,47545,0,0,0,1,0,0,True,0,0.0,False,1017.2525290257445,1103.935826,965.5550617639734,0.3295552599197603,0.35763770321671823
W_floor176_v187_bfi1,blend8,0,0,0,0,187,0,0,0,176,0,0,0,187,0,0,0,48059,0,0,0,1,0,0,True,0,0.0,False,1027.3477399836552,1114.814643,975.2664694646512,0.3295496990017323,0.35760708448068296
W_floor176_v189_bfi1,blend8,0,0,0,0,189,0,0,0,176,0,0,0,189,0,0,0,48573,0,0,0,1,0,0,True,0,0.0,False,1037.315813765025,1125.688314,985.0557198447226,0.3295095595316067,0.3575816116884532
W_floor176_v191_bfi1,blend8,0,0,0,0,191,0,0,0,176,0,0,0,191,0,0,0,49087,0,0,0,1,0,0,True,0,0.0,False,1043.4690659189719,1132.33199,991.020835332316,0.3295003955864004,0.35756099612933656
W_floor176_v193_bfi1,blend8,0,0,0,0,193,0,0,0,176,0,0,0,193,0,0,0,49601,0,0,0,1,0,0,True,0,0.0,False,1051.2092339464925,1140.675617,998.4743926444929,0.32949556889501846,0.3575382989522162
W_floor176_v195_bfi1,blend8,0,0,0,0,195,0,0,0,176,0,0,0,195,0,0,0,50115,0,0,0,1,0,0,True,0,0.0,False,1061.844664724305,1152.105541,1008.6876559857722,0.3294954972572817,0.3575038804976494
W_floor176_v197_bfi1,blend8,0,0,0,0,197,0,0,0,176,0,0,0,197,0,0,0,50629,0,0,0,1,0,0,True,0,0.0,False,1065.4805060582557,1155.991108,1012.3872062302936,0.32947650632540154,0.35746492727126955
W_floor176_v199_bfi1,blend8,0,0,0,0,199,0,0,0,176,0,0,0,199,0,0,0,51143,0,0,0,1,0,0,True,0,0.0,False,1078.6581937219291,1170.200526,1025.0393761479063,0.32947213448173696,0.3574333994928733
W_floor176_v201_bfi1,blend8,0,0,0,0,201,0,0,0,176,0,0,0,201,0,0,0,51657,0,0,0,1,0,0,True,0,0.0,False,1082.5145481217612,1174.433094,1028.9314956071655,0.3294444204268431,0.3574182265303047
W_floor176_v203_bfi1,blend8,0,0,0,0,203,0,0,0,176,0,0,0,203,0,0,0,52171,0,0,0,1,0,0,True,0,0.0,False,1102.9389018437655,1196.536442,1048.4581208792208,0.3294387159916347,0.3573955261082238
W_floor176_v204_bfi1,blend8,0,0,0,0,204,0,0,0,176,0,0,0,204,0,0,0,52428,0,0,0,1,0,0,True,0,0.0,False,1102.930823841797,1196.536442,1048.5531963962335,0.32942774283539705,0.3573862392705207
W_floor176_v205_bfi1,blend8,0,0,0,0,205,0,0,0,176,0,0,0,205,0,0,0,52685,0,0,0,1,0,0,True,0,0.0,False,1102.9431647352394,1196.536442,1048.58338055908,0.3294272446249777,0.35738169996824365
W_floor176_v207_bfi1,blend8,0,0,0,0,207,0,0,0,176,0,0,0,207,0,0,0,53199,0,0,0,1,0,0,True,0,0.0,False,1111.7528831618965,1206.062308,1057.3061108848162,0.3293964227264118,0.35733895171964036
W_floor176_v209_bfi1,blend8,0,0,0,0,209,0,0,0,176,0,0,0,209,0,0,0,53713,0,0,0,1,0,0,True,0,0.0,False,1119.9436480312686,1214.955757,1065.3029392015137,0.32937558846485987,0.3573186634203504
W_floor176_v211_bfi1,blend8,0,0,0,0,211,0,0,0,176,0,0,0,211,0,0,0,54227,0,0,0,1,0,0,True,0,0.0,False,1126.5957341573578,1222.153112,1071.780331214084,0.329362994945451,0.35729942609031695
W_floor176_v213_bfi1,blend8,0,0,0,0,213,0,0,0,176,0,0,0,213,0,0,0,54741,0,0,0,1,0,0,True,0,0.0,False,1133.4380351156317,1229.370567,1079.126922657394,0.3293025180041323,0.35717419985113447
W_floor176_v215_bfi1,blend8,0,0,0,0,215,0,0,0,176,0,0,0,215,0,0,0,55255,0,0,0,1,0,0,True,0,0.0,False,1153.675301085459,1251.369932,1098.1201947332054,0.3293236716496784,0.35721120163577247
W_floor176_v216_bfi1,blend8,0,0,0,0,216,0,0,0,176,0,0,0,216,0,0,0,55512,0,0,0,1,0,0,True,0,0.0,False,1153.6602576239848,1251.369932,1097.795813981189,0.3293512884843883,0.3572458154393244
W_floor176_v217_bfi1,blend8,0,0,0,0,217,0,0,0,176,0,0,0,217,0,0,0,55769,0,0,0,1,0,0,True,0,0.0,False,1153.6817489556074,1251.369932,1097.7981916048636,0.3293551796190177,0.3572433811116457
W_floor176_v219_bfi1,blend8,0,0,0,0,219,0,0,0,176,0,0,0,219,0,0,0,56283,0,0,0,1,0,0,True,0,0.0,False,1175.6474232968242,1275.1416254121827,1119.1197669759742,0.32932141519453495,0.35719165145329157
W_floor176_v220_bfi1,blend8,0,0,0,0,220,0,0,0,176,0,0,0,220,0,0,0,56540,0,0,0,1,0,0,True,0,0.0,False,1181.7960424593193,1281.774421614571,1124.9791046608402,0.3293241516727894,0.3571845385060421
W_floor176_v221_bfi1,blend8,0,0,0,0,221,0,0,0,176,0,0,0,221,0,0,0,56797,0,0,0,1,0,0,True,0,0.0,False,1183.0015170300496,1283.1258,1126.2583674719529,0.3293080478896419,0.35717929885300564
W_floor176_v222_bfi1,blend8,0,0,0,0,222,0,0,0,176,0,0,0,222,0,0,0,57054,0,0,0,1,0,0,True,0,0.0,False,1183.1186217513002,1283.1258,1126.7063313277545,0.3292888500454402,0.35712312474653274
W_floor176_v223_bfi1,blend8,0,0,0,0,223,0,0,0,176,0,0,0,223,0,0,0,57311,0,0,0,1,0,0,True,0,0.0,False,1183.1619121017195,1283.1258,1126.8948522521175,0.329279654153751,0.3571000852362048
W_floor176_v224_bfi1,blend8,0,0,0,0,224,0,0,0,176,0,0,0,224,0,0,0,57568,0,0,0,1,0,0,True,0,0.0,False,1183.2342136729858,1283.1258,1126.7283679482523,0.32930840769886616,0.3571094456132027
W_floor176_v225_bfi1,blend8,0,0,0,0,225,0,0,0,176,0,0,0,225,0,0,0,57825,0,0,0,1,0,0,True,0,0.0,False,1183.2416519884578,1283.1258,1126.7048384247057,0.3293119526555359,0.35711104489146106
W_floor176_v227_bfi1,blend8,0,0,0,0,227,0,0,0,176,0,0,0,227,0,0,0,58339,0,0,0,1,0,0,True,0,0.0,False,1194.593188946019,1295.432447,1138.046961203492,0.3292638603440796,0.35705802800577635
W_floor176_v229_bfi1,blend8,0,0,0,0,229,0,0,0,176,0,0,0,229,0,0,0,58853,0,0,0,1,0,0,True,0,0.0,False,1205.1923803370225,1306.861084,1148.3057390824554,0.329255221512452,0.3570308298647687
W_floor176_v231_bfi1,blend8,0,0,0,0,231,0,0,0,176,0,0,0,231,0,0,0,59367,0,0,0,1,0,0,True,0,0.0,False,1208.462646306922,1310.421036,1151.7046380268355,0.3292285979368668,0.35700572269048325
W_floor176_v233_bfi1,blend8,0,0,0,0,233,0,0,0,176,0,0,0,233,0,0,0,59881,0,0,0,1,0,0,True,0,0.0,False,1229.4122891374077,1333.398534,1171.6331371884642,0.32920892700452464,0.35705410180626895
W_floor176_v235_bfi1,blend8,0,0,0,0,235,0,0,0,176,0,0,0,235,0,0,0,60395,0,0,0,1,0,0,True,0,0.0,False,1233.802429015713,1337.95929,1176.0346323777603,0.32920743640645556,0.35699893071898947
W_floor176_v237_bfi1,blend8,0,0,0,0,237,0,0,0,176,0,0,0,237,0,0,0,60909,0,0,0,1,0,0,True,0,0.0,False,1238.006435382377,1342.397251,1180.396787144388,0.32918694945318705,0.3569445548758774
W_floor176_v239_bfi1,blend8,0,0,0,0,239,0,0,0,176,0,0,0,239,0,0,0,61423,0,0,0,1,0,0,True,0,0.0,False,1247.1999965167336,1352.27269,1189.4534517888173,0.3291697834665352,0.3569013067657083
W_floor176_v241_bfi1,blend8,0,0,0,0,241,0,0,0,176,0,0,0,241,0,0,0,61937,0,0,0,1,0,0,True,0,0.0,False,1256.1189868550914,1361.966696,1198.1203953750748,0.32915386672137975,0.35689023812666754
W_floor176_v243_bfi1,blend8,0,0,0,0,243,0,0,0,176,0,0,0,243,0,0,0,62451,0,0,0,1,0,0,True,0,0.0,False,1276.7184790722656,1384.250192,1217.8865778114498,0.3291482659580269,0.35687080418852174
W_floor176_v244_bfi1,blend8,0,0,0,0,244,0,0,0,176,0,0,0,244,0,0,0,62708,0,0,0,1,0,0,True,0,0.0,False,1276.7740774431968,1384.250192,1217.7242829010943,0.3291716542624354,0.3568806209836335
W_floor176_v245_bfi1,blend8,0,0,0,0,245,0,0,0,176,0,0,0,245,0,0,0,62965,0,0,0,1,0,0,True,0,0.0,False,1276.8438496900235,1384.250192,1218.1568877962795,0.3291470113430134,0.35683440364176305
W_floor176_v247_bfi1,blend8,0,0,0,0,247,0,0,0,176,0,0,0,247,0,0,0,63479,0,0,0,1,0,0,True,0,0.0,False,1294.5001199145518,1403.8736781837401,1235.4439722911638,0.3290696711114795,0.35687308363670184
W_floor176_v248_bfi1,blend8,0,0,0,0,248,0,0,0,176,0,0,0,248,0,0,0,63736,0,0,0,1,0,0,True,0,0.0,False,1295.4417854739293,1404.577422,1236.3314144811638,0.3290971536551065,0.35682223381370926
W_floor176_v249_bfi1,blend8,0,0,0,0,249,0,0,0,176,0,0,0,249,0,0,0,63993,0,0,0,1,0,0,True,0,0.0,False,1295.6049124639742,1404.577422,1236.6474274852071,0.32909853633663383,0.356778806027054
W_floor176_v250_bfi1,blend8,0,0,0,0,250,0,0,0,176,0,0,0,250,0,0,0,64250,0,0,0,1,0,0,True,0,0.0,False,1295.6996370590641,1404.577422,1236.5509410759846,0.32912274476167525,0.3567789656931462
W_floor176_v251_bfi1,blend8,0,0,0,0,251,0,0,0,176,0,0,0,251,0,0,0,64507,0,0,0,1,0,0,True,0,0.0,False,1295.6758858396886,1404.577422,1236.9351748620586,0.3290865782860819,0.3567462995919773
W_floor176_v253_bfi1,blend8,0,0,0,0,253,0,0,0,176,0,0,0,253,0,0,0,65021,0,0,0,1,0,0,True,0,0.0,False,1314.6551266848824,1425.041117,1255.2282238643436,0.3290813474356841,0.35671290623279855
W_floor176_v179_bfi2,blend8,0,0,0,0,179,0,0,0,176,0,0,0,179,0,0,0,46003,0,0,0,2,0,0,True,0,0.0,False,996.5074294885915,1081.532107,945.4783203941768,0.3295854288474372,0.35770653860634183
W_floor176_v180_bfi2,blend8,0,0,0,0,180,0,0,0,176,0,0,0,180,0,0,0,46260,0,0,0,2,0,0,True,0,0.0,False,996.4403826082639,1081.532107,945.4565285386412,0.3295729374255308,0.357717049253858
W_floor176_v181_bfi2,blend8,0,0,0,0,181,0,0,0,176,0,0,0,181,0,0,0,46517,0,0,0,2,0,0,True,0,0.0,False,996.5239227851523,1081.532107,945.5723506615816,0.32957883621859585,0.35769346325562873
W_floor176_v183_bfi2,blend8,0,0,0,0,183,0,0,0,176,0,0,0,183,0,0,0,47031,0,0,0,2,0,0,True,0,0.0,False,998.1017566570163,1083.169188,947.0969096842874,0.32958405473304436,0.3576742456987937
W_floor176_v185_bfi2,blend8,0,0,0,0,185,0,0,0,176,0,0,0,185,0,0,0,47545,0,0,0,2,0,0,True,0,0.0,False,1016.3032746696935,1102.940166,964.5649292585895,0.329561098731089,0.3576552216263847
W_floor176_v186_bfi2,blend8,0,0,0,0,186,0,0,0,176,0,0,0,186,0,0,0,47802,0,0,0,2,0,0,True,0,0.0,False,1016.4022676134232,1102.940166,964.4448243669243,0.32959545603644896,0.35765767017350747
W_floor176_v187_bfi2,blend8,0,0,0,0,187,0,0,0,176,0,0,0,187,0,0,0,48059,0,0,0,2,0,0,True,0,0.0,False,1016.342012845735,1102.940166,964.6752588538736,0.32955773008457817,0.35763793381750014
W_floor176_v189_bfi2,blend8,0,0,0,0,189,0,0,0,176,0,0,0,189,0,0,0,48573,0,0,0,2,0,0,True,0,0.0,False,1017.4296981481018,1104.167749,965.8905514971441,0.3295331669611471,0.35762657198489384
W_floor176_v191_bfi2,blend8,0,0,0,0,191,0,0,0,176,0,0,0,191,0,0,0,49087,0,0,0,2,0,0,True,0,0.0,False,1018.5640103050101,1105.373946,967.1017964919952,0.32952148524888325,0.3576058654696286
W_floor176_v193_bfi2,blend8,0,0,0,0,193,0,0,0,176,0,0,0,193,0,0,0,49601,0,0,0,2,0,0,True,0,0.0,False,1025.1685802847135,1112.491277,973.4577597177632,0.3295177831535829,0.3575857341169479
W_floor176_v195_bfi2,blend8,0,0,0,0,195,0,0,0,176,0,0,0,195,0,0,0,50115,0,0,0,2,0,0,True,0,0.0,False,1054.1613203359825,1143.8534504160232,1001.0698942288777,0.3295196691339464,0.35755647949469277
W_floor176_v196_bfi2,blend8,0,0,0,0,196,0,0,0,176,0,0,0,196,0,0,0,50372,0,0,0,2,0,0,True,0,0.0,False,1058.9274313886913,1148.993936637512,1005.7644081587946,0.3295055911302429,0.35753151261773186
W_floor176_v197_bfi2,blend8,0,0,0,0,197,0,0,0,176,0,0,0,197,0,0,0,50629,0,0,0,2,0,0,True,0,0.0,False,1060.8587172716402,1151.012452,1007.8798464440425,0.329484706144532,0.35748492550569294
W_floor176_v198_bfi2,blend8,0,0,0,0,198,0,0,0,176,0,0,0,198,0,0,0,50886,0,0,0,2,0,0,True,0,0.0,False,1060.8158981520428,1151.012452,1007.6770800839923,0.3294965394962139,0.3575121946340729
W_floor176_v199_bfi2,blend8,0,0,0,0,199,0,0,0,176,0,0,0,199,0,0,0,51143,0,0,0,2,0,0,True,0,0.0,False,1060.8724553933703,1151.012452,1007.8150532105337,0.32949419771225746,0.3574905941807416
W_floor176_v200_bfi2,blend8,0,0,0,0,200,0,0,0,176,0,0,0,200,0,0,0,51400,0,0,0,2,0,0,True,0,0.0,False,1060.8618603460259,1151.012452,1007.8089411068344,0.3294926167685389,0.35749244922326706
W_floor176_v201_bfi2,blend8,0,0,0,0,201,0,0,0,176,0,0,0,201,0,0,0,51657,0,0,0,2,0,0,True,0,0.0,False,1060.8250089432242,1151.012452,1008.0684507354795,0.32945838730739846,0.3574677284281011
W_floor176_v202_bfi2,blend8,0,0,0,0,202,0,0,0,176,0,0,0,202,0,0,0,51914,0,0,0,2,0,0,True,0,0.0,False,1060.8731434123704,1151.012452,1008.0477589166067,0.32947052832199153,0.3574646818240954
W_floor176_v203_bfi2,blend8,0,0,0,0,203,0,0,0,176,0,0,0,203,0,0,0,52171,0,0,0,2,0,0,True,0,0.0,False,1060.8513624127215,1151.012452,1007.9972089236555,0.3294711649739098,0.357472711914546
W_floor176_v204_bfi2,blend8,0,0,0,0,204,0,0,0,176,0,0,0,204,0,0,0,52428,0,0,0,2,0,0,True,0,0.0,False,1060.9333045339863,1151.012452,1008.2493554490442,0.32946242933728703,0.3574356248529283
W_floor176_v206_bfi2,blend8,0,0,0,0,206,0,0,0,176,0,0,0,206,0,0,0,52942,0,0,0,2,0,0,True,0,0.0,False,1069.2042919435444,1159.948484,1016.6238968517936,0.32941400463720777,0.3573716250172645
W_floor176_v207_bfi2,blend8,0,0,0,0,207,0,0,0,176,0,0,0,207,0,0,0,53199,0,0,0,2,0,0,True,0,0.0,False,1069.1450232681946,1159.948484,1016.3251782481774,0.329432078529518,0.3574110450453153
W_floor176_v209_bfi2,blend8,0,0,0,0,209,0,0,0,176,0,0,0,209,0,0,0,53713,0,0,0,2,0,0,True,0,0.0,False,1098.7276738678465,1192.0873843830157,1044.518988721481,0.3294205792865692,0.35741169178095833
W_floor176_v210_bfi2,blend8,0,0,0,0,210,0,0,0,176,0,0,0,210,0,0,0,53970,0,0,0,2,0,0,True,0,0.0,False,1102.10846312174,1195.744888,1047.799714366262,0.32941504739104943,0.35740253534793415
W_floor176_v211_bfi2,blend8,0,0,0,0,211,0,0,0,176,0,0,0,211,0,0,0,54227,0,0,0,2,0,0,True,0,0.0,False,1102.1720140878745,1195.744888,1047.90213720518,0.3294177004625913,0.35738480591964455
W_floor176_v212_bfi2,blend8,0,0,0,0,212,0,0,0,176,0,0,0,212,0,0,0,54484,0,0,0,2,0,0,True,0,0.0,False,1102.1805721574997,1195.744888,1048.1687618147444,0.3293931667912974,0.3573554146049145
W_floor176_v213_bfi2,blend8,0,0,0,0,213,0,0,0,176,0,0,0,213,0,0,0,54741,0,0,0,2,0,0,True,0,0.0,False,1102.2614723743159,1195.744888,1048.5634029313185,0.3293705347070181,0.35730463506575205
W_floor176_v214_bfi2,blend8,0,0,0,0,214,0,0,0,176,0,0,0,214,0,0,0,54998,0,0,0,2,0,0,True,0,0.0,False,1102.2717128770705,1195.744888,1048.5757024959355,0.32937137630003477,0.3573022285370158
W_floor176_v215_bfi2,blend8,0,0,0,0,215,0,0,0,176,0,0,0,215,0,0,0,55255,0,0,0,2,0,0,True,0,0.0,False,1102.2489975366095,1195.744888,1048.4665049485752,0.32937757179812327,0.35731631290177485
W_floor176_v217_bfi2,blend8,0,0,0,0,217,0,0,0,176,0,0,0,217,0,0,0,55769,0,0,0,2,0,0,True,0,0.0,False,1120.32637160584,1215.1528007478128,1066.6290501996964,0.32930356658819426,0.35717640981914933
W_floor176_v218_bfi2,blend8,0,0,0,0,218,0,0,0,176,0,0,0,218,0,0,0,56026,0,0,0,2,0,0,True,0,0.0,False,1128.957063809709,1224.632597,1073.8268653228624,0.32939009752736464,0.35730486436728803
W_floor176_v219_bfi2,blend8,0,0,0,0,219,0,0,0,176,0,0,0,219,0,0,0,56283,0,0,0,2,0,0,True,0,0.0,False,1128.9965772435853,1224.632597,1074.2622302424518,0.329355992948342,0.35725536561553245
W_floor176_v220_bfi2,blend8,0,0,0,0,220,0,0,0,176,0,0,0,220,0,0,0,56540,0,0,0,2,0,0,True,0,0.0,False,1129.0419440110923,1224.632597,1074.4941878956781,0.32934258296298596,0.35722646516017037
W_floor176_v221_bfi2,blend8,0,0,0,0,221,0,0,0,176,0,0,0,221,0,0,0,56797,0,0,0,2,0,0,True,0,0.0,False,1128.9477252927509,1224.632597,1074.4746835994604,0.32932602404345684,0.35723831586572463
W_floor176_v222_bfi2,blend8,0,0,0,0,222,0,0,0,176,0,0,0,222,0,0,0,57054,0,0,0,2,0,0,True,0,0.0,False,1129.0475240172098,1224.632597,1074.5638330886686,0.32933698392875227,0.35721862661882736
W_floor176_v223_bfi2,blend8,0,0,0,0,223,0,0,0,176,0,0,0,223,0,0,0,57311,0,0,0,2,0,0,True,0,0.0,False,1129.023214291116,1224.632597,1074.397936882388,0.3293481658193571,0.3572384469328973
W_floor176_v224_bfi2,blend8,0,0,0,0,224,0,0,0,176,0,0,0,224,0,0,0,57568,0,0,0,2,0,0,True,0,0.0,False,1129.1950584048755,1224.632597,1075.4605359102418,0.3292797208658728,0.3571098515725384
